word,lex,gr.pos,parts,gloss,trans_ru,freq,affix
хъужьыгъэ,хъун,VERB,"['хъу', 'жьы', 'гъэ']","['STEM', 'RE', 'PST']",случиться; стать,180,"['root', 'suffix', 'suffix']"
къыфызэриӏокӏыгъ,ӏон,VERB,"['къы', 'фы', 'зэ', 'р', 'и', 'ӏо', 'кӏы', 'гъ']","['DIR', 'BEN', 'RFL.IO', 'LOC', '3SG.ERG', 'STEM', 'EL', 'PST']",сказать; молотить,18,"['prefix', 'prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
псэунэу,псэун,VERB,"['псэу', 'н', 'эу']","['STEM', 'MOD', 'ADV']",жить,86,"['root', 'suffix', 'suffix']"
тызэреджэщтыр,джэн,VERB,"['ты', 'зэр', 'й', 'э', 'джэ', 'щты', 'р']","['1PL.ABS', 'REL.SUB', 'DAT', 'DYN', 'STEM', 'FUT', 'ABS']",звать; читать,2,"['prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
къэдгъэкӏыжьын,кӏын,VERB,"['къэ', 'д', 'гъэ', 'кӏы', 'жьы', 'н']","['DIR', '1PL.ERG', 'CAUS', 'STEM', 'RE', 'MOD']",расти; взойти,401,"['prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
зэпхыныгъэхэр,пхын,VERB,"['з', 'э', 'пхы', 'ны', 'гъэ', 'хэ', 'р']","['RFL.IO', 'DAT', 'STEM', 'MOD', 'NMLZ.ABSTR', 'PL', 'ABS']",связать,223,"['prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix', 'suffix']"
хэлъхэр,лъын,VERB,"['хэ', 'лъ', 'хэ', 'р']","['LOC', 'STEM', 'PL', 'ABS']",лежать,149,"['prefix', 'root', 'suffix', 'suffix']"
къызэрэриӏуагъэр,ӏон,VERB,"['къы', 'зэрэ', 'р', 'и', 'ӏуа', 'гъэ', 'р']","['DIR', 'REL.SUB', 'DAT', '3SG.ERG', 'STEM', 'PST', 'ABS']",сказать; молотить,18,"['prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
ящыкӏагъэхэр,кӏэн,VERB,"['й', 'а', 'щы', 'кӏа', 'гъэ', 'хэ', 'р']","['POSS', '3PL.P', 'GENLOC', 'STEM', 'PST', 'PL', 'ABS']",выходить,214,"['prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix']"
ылъэкӏыщт,лъэкӏын,VERB,"['ы', 'лъэкӏы', 'щт']","['3SG.ERG', 'STEM', 'FUT']",мочь; чистить,1959,"['prefix', 'root', 'suffix']"
тфыкӏэ,тфы,NUM,"['тфы', 'кӏэ']","['STEM', 'INS']",пять,9,"['root', 'suffix']"
иапэрэ,апэ,NUM,"['и', 'апэ', 'рэ']","['POSS', 'STEM', 'ADJ']",первый,3324,"['prefix', 'root', 'suffix']"
и,и,NUM,['и'],['STEM'],восемь,75556,['root']
зы,зы,NUM,['зы'],['STEM'],один,13597,['root']
апэрэ,апэ,NUM,"['апэ', 'рэ']","['STEM', 'ADJ']",первый,9321,"['root', 'suffix']"
мини,мин,NUM,"['мин', 'и']","['STEM', 'ADD']",тысяча,3334,"['root', 'suffix']"
мин,мин,NUM,['мин'],['STEM'],тысяча,7277,['root']
яапэрэ,апэ,NUM,"['й', 'а', 'апэ', 'рэ']","['POSS', '3PL.P', 'STEM', 'ADJ']",первый,220,"['prefix', 'prefix', 'root', 'suffix']"
щэ,щы,NUM,"['щ', 'э']","['STEM', 'MULT']",три,844,"['root', 'suffix']"
зым,зы,NUM,"['зы', 'м']","['STEM', 'OBL']",один,934,"['root', 'suffix']"
зыкӏи,зы,NUM,"['зы', 'кӏ', 'и']","['STEM', 'INS', 'ADD']",один,816,"['root', 'suffix', 'suffix']"
апэу,апэ,NUM,"['апэ', 'у']","['STEM', 'ADV']",первый,2252,"['root', 'suffix']"
з,зы,NUM,['з'],['STEM'],один,340,['root']
изы,зы,NUM,"['и', 'зы']","['POSS', 'STEM']",один,890,"['prefix', 'root']"
хымэ,хы,NUM,"['хы', 'мэ']","['STEM', 'OBL.PL']",шесть,693,"['root', 'suffix']"
зэ,зы,NUM,"['з', 'э']","['STEM', 'MULT']",один,3677,"['root', 'suffix']"
тӏокӏитӏум,тӏокӏитӏу,NUM,"['тӏокӏитӏу', 'м']","['STEM', 'OBL']",сорок,53,"['root', 'suffix']"
апэ,апэ,NUM,['апэ'],['STEM'],первый,3114,['root']
апэрэр,апэ,NUM,"['апэ', 'рэ', 'р']","['STEM', 'ADJ', 'ABS']",первый,252,"['root', 'suffix', 'suffix']"
апэрэми,апэ,NUM,"['апэ', 'рэ', 'м', 'и']","['STEM', 'ADJ', 'OBL', 'ADD']",первый,6,"['root', 'suffix', 'suffix', 'suffix']"
зэу,зы,NUM,"['з', 'эу']","['STEM', 'ADV']",один,996,"['root', 'suffix']"
зыр,зы,NUM,"['зы', 'р']","['STEM', 'ABS']",один,948,"['root', 'suffix']"
пшӏыгъэмэ,пшӏы,NUM,"['пшӏы', 'гъэ', 'мэ']","['STEM', 'PST', 'OBL.PL']",десять,19,"['root', 'suffix', 'suffix']"
хы,хы,NUM,['хы'],['STEM'],шесть,1082,['root']
апэрэу,апэ,NUM,"['апэ', 'рэ', 'у']","['STEM', 'ADJ', 'ADV']",первый,2401,"['root', 'suffix', 'suffix']"
тӏо,тӏу,NUM,"['тӏ', 'о']","['STEM', 'MULT']",два,395,"['root', 'suffix']"
пшӏына,пшӏы,NUM,"['пшӏы', 'н', 'а']","['STEM', 'MOD', 'Q']",десять,21,"['root', 'suffix', 'suffix']"
язи,зы,NUM,"['й', 'а', 'з', 'и']","['POSS', '3PL.P', 'STEM', 'ADD']",один,54,"['prefix', 'prefix', 'root', 'suffix']"
ятӏонэрэ,тӏу,NUM,"['я', 'тӏ', 'онэрэ']","['ORD', 'STEM', 'ADJ']",два,4029,"['prefix', 'root', 'suffix']"
ящэнэрэ,щы,NUM,"['я', 'щ', 'энэрэ']","['ORD', 'STEM', 'ADJ']",три,2033,"['prefix', 'root', 'suffix']"
зэзыгъэшӏэхэрэ,зы,NUM,"['зэ', 'зы', 'гъэ', 'шӏэ', 'хэ', 'рэ']","['REC.P', 'STEM', 'NMLZ.ABSTR', 'делать', 'PL', 'COORD']",один,2,"['prefix', 'root', 'suffix', 'suffix', 'suffix', 'suffix']"
зыми,зы,NUM,"['зы', 'м', 'и']","['STEM', 'OBL', 'ADD']",один,2614,"['root', 'suffix', 'suffix']"
тӏури,тӏури,NUM,['тӏури'],['STEM'],оба,405,['root']
щы,щы,NUM,['щы'],['STEM'],три,257,['root']
зи,зы,NUM,"['з', 'и']","['STEM', 'ADD']",один,3388,"['root', 'suffix']"
тищыбзэмэ,щы,NUM,"['т', 'и', 'щы', 'бзэ', 'мэ']","['1PL.P', 'POSS', 'STEM', 'язык', 'OBL.PL']",три,1,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
щэу,щы,NUM,"['щ', 'эу']","['STEM', 'ADV']",три,269,"['root', 'suffix']"
яхыгъэ,хы,NUM,"['й', 'а', 'хы', 'гъэ']","['POSS', '3PL.P', 'STEM', 'NMLZ.ABSTR']",шесть,2,"['prefix', 'prefix', 'root', 'suffix']"
зыкӏэ,зы,NUM,"['зы', 'кӏэ']","['STEM', 'INS']",один,432,"['root', 'suffix']"
яблэнэрэ,блы,NUM,"['я', 'бл', 'энэрэ']","['ORD', 'STEM', 'ADJ']",семь,98,"['prefix', 'root', 'suffix']"
ящэнэрэри,щы,NUM,"['я', 'щ', 'энэрэ', 'ри']","['ORD', 'STEM', 'ADJ', 'ADD']",три,11,"['prefix', 'root', 'suffix', 'suffix']"
пшӏыкӏутф,пшӏыкӏутф,NUM,['пшӏыкӏутф'],['STEM'],пятнадцать,79,['root']
яз,зы,NUM,"['й', 'а', 'з']","['POSS', '3PL.P', 'STEM']",один,188,"['prefix', 'prefix', 'root']"
пшӏыкӏузкӏэ,пшӏыкӏузы,NUM,"['пшӏыкӏуз', 'кӏэ']","['STEM', 'INS']",одиннадцать,3,"['root', 'suffix']"
зырэ,зы,NUM,"['зы', 'рэ']","['STEM', 'COORD']",один,36,"['root', 'suffix']"
апэкӏэ,апэ,NUM,"['апэ', 'кӏэ']","['STEM', 'INS']",первый,456,"['root', 'suffix']"
зэуи,зы,NUM,"['з', 'эу', 'и']","['STEM', 'ADV', 'ADD']",один,98,"['root', 'suffix', 'suffix']"
бгъурэ,бгъу,NUM,"['бгъу', 'рэ']","['STEM', 'COORD']",девять,15,"['root', 'suffix']"
язы,зы,NUM,"['й', 'а', 'зы']","['POSS', '3PL.P', 'STEM']",один,57,"['prefix', 'prefix', 'root']"
ии,и,NUM,"['и', 'и']","['POSS', 'STEM']",восемь,3,"['prefix', 'root']"
изырэ,зы,NUM,"['и', 'зы', 'рэ']","['POSS', 'STEM', 'COORD']",один,1,"['prefix', 'root', 'suffix']"
шъэныкъоу,шъэныкъу,NUM,"['шъэныкъу', 'эу']","['STEM', 'ADV']",пятьдесят,7,"['root', 'suffix']"
плӏэу,плӏы,NUM,"['плӏ', 'эу']","['STEM', 'ADV']",четыре,31,"['root', 'suffix']"
х,хы,NUM,['х'],['STEM'],шесть,185,['root']
минкӏэ,мин,NUM,"['мин', 'кӏэ']","['STEM', 'INS']",тысяча,33,"['root', 'suffix']"
за,зы,NUM,"['з', 'а']","['STEM', 'Q']",один,751,"['root', 'suffix']"
тӏокӏырэ,тӏокӏы,NUM,"['тӏокӏы', 'рэ']","['STEM', 'COORD']",двадцать,152,"['root', 'suffix']"
хыми,хы,NUM,"['хы', 'м', 'и']","['STEM', 'OBL', 'ADD']",шесть,23,"['root', 'suffix', 'suffix']"
минхэм,мин,NUM,"['мин', 'хэ', 'м']","['STEM', 'PL', 'OBL']",тысяча,36,"['root', 'suffix', 'suffix']"
тӏу,тӏу,NUM,['тӏу'],['STEM'],два,193,['root']
яижъырэ,и,NUM,"['й', 'а', 'и', 'жъы', 'рэ']","['POSS', '3PL.P', 'STEM', 'старый', 'COORD']",восемь,16,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
апэрэхэр,апэ,NUM,"['апэ', 'рэ', 'хэ', 'р']","['STEM', 'ADJ', 'PL', 'ABS']",первый,29,"['root', 'suffix', 'suffix', 'suffix']"
апэрэм,апэ,NUM,"['апэ', 'рэ', 'м']","['STEM', 'ADJ', 'OBL']",первый,206,"['root', 'suffix', 'suffix']"
яплӏэнэрэ,плӏы,NUM,"['я', 'плӏ', 'энэрэ']","['ORD', 'STEM', 'ADJ']",четыре,267,"['prefix', 'root', 'suffix']"
бгъумкӏэ,бгъу,NUM,"['бгъу', 'м', 'кӏэ']","['STEM', 'OBL', 'INS']",девять,55,"['root', 'suffix', 'suffix']"
тӏоу,тӏу,NUM,"['тӏу', 'эу']","['STEM', 'ADV']",два,289,"['root', 'suffix']"
тӏуми,тӏу,NUM,"['тӏу', 'м', 'и']","['STEM', 'OBL', 'ADD']",два,334,"['root', 'suffix', 'suffix']"
изэу,зы,NUM,"['и', 'з', 'эу']","['POSS', 'STEM', 'ADV']",один,96,"['prefix', 'root', 'suffix']"
зэщэу,щы,NUM,"['зэ', 'щ', 'эу']","['REC.P', 'STEM', 'ADV']",три,4,"['prefix', 'root', 'suffix']"
тӏуи,тӏу,NUM,"['тӏу', 'и']","['STEM', 'ADD']",два,56,"['root', 'suffix']"
щхи,щы,NUM,"['щ', 'х', 'и']","['STEM', 'PL', 'ADD']",три,18,"['root', 'suffix', 'suffix']"
плӏы,плӏы,NUM,['плӏы'],['STEM'],четыре,80,['root']
итӏумэ,тӏу,NUM,"['и', 'тӏу', 'мэ']","['POSS', 'STEM', 'OBL.PL']",два,3,"['prefix', 'root', 'suffix']"
тӏури,тӏу,NUM,"['тӏу', 'р', 'и']","['STEM', 'ABS', 'ADD']",два,405,"['root', 'suffix', 'suffix']"
минрэ,мин,NUM,"['мин', 'рэ']","['STEM', 'COORD']",тысяча,114,"['root', 'suffix']"
хэу,хы,NUM,"['х', 'эу']","['STEM', 'ADV']",шесть,138,"['root', 'suffix']"
шъэ,шъэ,NUM,['шъэ'],['STEM'],сто,187,['root']
тизэу,зы,NUM,"['т', 'и', 'з', 'эу']","['1PL.P', 'POSS', 'STEM', 'ADV']",один,5,"['prefix', 'prefix', 'root', 'suffix']"
шъуитӏуи,тӏу,NUM,"['шъу', 'и', 'тӏу', 'и']","['2PL.P', 'POSS', 'STEM', 'ADD']",два,20,"['prefix', 'prefix', 'root', 'suffix']"
пшӏэу,пшӏы,NUM,"['пшӏ', 'эу']","['STEM', 'ADV']",десять,44,"['root', 'suffix']"
хым,хы,NUM,"['хы', 'м']","['STEM', 'OBL']",шесть,542,"['root', 'suffix']"
ихыгъэу,хы,NUM,"['и', 'хы', 'гъ', 'эу']","['POSS', 'STEM', 'NMLZ.ABSTR', 'ADV']",шесть,47,"['prefix', 'root', 'suffix', 'suffix']"
апэрэхэм,апэ,NUM,"['апэ', 'рэ', 'хэ', 'м']","['STEM', 'ADJ', 'PL', 'OBL']",первый,132,"['root', 'suffix', 'suffix', 'suffix']"
щырэ,щы,NUM,"['щы', 'рэ']","['STEM', 'COORD']",три,32,"['root', 'suffix']"
их,и,NUM,"['и', 'х']","['STEM', 'PL']",восемь,22,"['root', 'suffix']"
пшӏыжьын,пшӏы,NUM,"['пшӏы', 'жьы', 'н']","['STEM', 'RE', 'MOD']",десять,3,"['root', 'suffix', 'suffix']"
пшӏыжьынэу,пшӏы,NUM,"['пшӏы', 'жьы', 'н', 'эу']","['STEM', 'RE', 'MOD', 'ADV']",десять,4,"['root', 'suffix', 'suffix', 'suffix']"
пшӏымэ,пшӏы,NUM,"['пшӏы', 'мэ']","['STEM', 'OBL.PL']",десять,108,"['root', 'suffix']"
ха,хы,NUM,"['х', 'а']","['STEM', 'Q']",шесть,14,"['root', 'suffix']"
ишъэфхэр,шъэ,NUM,"['и', 'шъэ', 'ф', 'хэ', 'р']","['POSS', 'STEM', 'белый', 'PL', 'ABS']",сто,155,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
сищэу,щы,NUM,"['с', 'и', 'щ', 'эу']","['1SG.P', 'POSS', 'STEM', 'ADV']",три,1,"['prefix', 'prefix', 'root', 'suffix']"
пшӏым,пшӏы,NUM,"['пшӏы', 'м']","['STEM', 'OBL']",десять,19,"['root', 'suffix']"
япшӏэнэрэ,пшӏы,NUM,"['я', 'пшӏ', 'энэрэ']","['ORD', 'STEM', 'ADJ']",десять,34,"['prefix', 'root', 'suffix']"
пшӏыкӏуир,пшӏыкӏуи,NUM,"['пшӏыкӏуи', 'р']","['STEM', 'ABS']",восемнадцать,2,"['root', 'suffix']"
из,зы,NUM,"['и', 'з']","['POSS', 'STEM']",один,209,"['prefix', 'root']"
ищыгъэм,щы,NUM,"['и', 'щы', 'гъэ', 'м']","['POSS', 'STEM', 'NMLZ.ABSTR', 'OBL']",три,22,"['prefix', 'root', 'suffix', 'suffix']"
тфырэ,тфы,NUM,"['тфы', 'рэ']","['STEM', 'COORD']",пять,76,"['root', 'suffix']"
зэщ,щы,NUM,"['зэ', 'щ']","['REC.P', 'STEM']",три,15,"['prefix', 'root']"
язэу,зы,NUM,"['й', 'а', 'з', 'эу']","['POSS', '3PL.P', 'STEM', 'ADV']",один,162,"['prefix', 'prefix', 'root', 'suffix']"
шъитӏу,шъитӏу,NUM,['шъитӏу'],['STEM'],двести,49,['root']
тфы,тфы,NUM,['тфы'],['STEM'],пять,72,['root']
ятфэнэрэ,тфы,NUM,"['я', 'тф', 'энэрэ']","['ORD', 'STEM', 'ADJ']",пять,194,"['prefix', 'root', 'suffix']"
ихыгъэкӏэ,хы,NUM,"['и', 'хы', 'гъэ', 'кӏэ']","['POSS', 'STEM', 'NMLZ.ABSTR', 'новый']",шесть,49,"['prefix', 'root', 'suffix', 'suffix']"
тӏокӏ,тӏокӏы,NUM,['тӏокӏ'],['STEM'],двадцать,131,['root']
сиапэрэ,апэ,NUM,"['с', 'и', 'апэ', 'рэ']","['1SG.P', 'POSS', 'STEM', 'ADJ']",первый,102,"['prefix', 'prefix', 'root', 'suffix']"
зэщытхъохэу,щы,NUM,"['зэ', 'щы', 'тхъо', 'х', 'эу']","['REC.P', 'STEM', 'седой', 'PL', 'ADV']",три,1,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
ыкӏи,ыкӏи,CONJ,['ыкӏи'],['STEM'],и,59686,['root']
е,е,CONJ,['е'],['STEM'],или,8954,['root']
ау,ау,CONJ,['ау'],['STEM'],но,28774,['root']
ныӏэп,ныӏэп,CONJ,['ныӏэп'],['STEM'],только,2539,['root']
арау,арау,CONJ,['арау'],['STEM'],но,4,['root']
дэгъоу,дэгъу,ADJ,"['дэгъу', 'эу']","['STEM', 'ADV']",хороший,9189,"['root', 'suffix']"
шэнышӏу,шэнышӏу,ADJ,['шэнышӏу'],['STEM'],внимательный,261,['root']
къэгъэшъыпкъагъэ,шъыпкъэ,ADJ,"['къэ', 'гъэ', 'шъыпкъа', 'гъэ']","['DIR', 'CAUS', 'STEM', 'PST']",реальный; правдивый,33,"['prefix', 'prefix', 'root', 'suffix']"
шъхьаӏэ,шъхьаӏэ,ADJ,['шъхьаӏэ'],['STEM'],главный; самостоятельный,3422,['root']
шъыпкъэр,шъыпкъэ,ADJ,"['шъыпкъэ', 'р']","['STEM', 'ABS']",реальный; правдивый,1176,"['root', 'suffix']"
джащ,джа,ADJ,"['джа', 'щ']","['STEM', 'OBL']",тот,11677,"['root', 'suffix']"
коммунальнэ,коммунальнэ,ADJ,['коммунальнэ'],['STEM'],коммунальный,1745,['root']
кӏэлэ,кӏалэ,ADJ,['кӏэлэ'],['STEM'],молодой,1774,['root']
зыфэбгъэхьазырын,хьазыр,ADJ,"['зы', 'фэ', 'б', 'гъэ', 'хьазыры', 'н']","['REL.TMP', 'BEN', '2SG.ERG', 'CAUS', 'STEM', 'MOD']",готовый,12,"['prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix']"
бэкӏэ,бэ,ADJ,"['бэ', 'кӏэ']","['STEM', 'новый']",много,1220,"['root', 'suffix']"
нэмыкӏ,нэмыкӏ,ADJ,['нэмыкӏ'],['STEM'],другой,12129,['root']
мы,мы,ADJ,['мы'],['STEM'],этот,32710,['root']
тикӏэлэ,кӏалэ,ADJ,"['т', 'и', 'кӏэлэ']","['1PL.P', 'POSS', 'STEM']",молодой,33,"['prefix', 'prefix', 'root']"
ин,ины,ADJ,['ин'],['STEM'],большой,4038,['root']
зигугъу,егугъоу,ADJ,"['з', 'и', 'гугъу']","['REL.IO', 'LOC', 'STEM']",старательный;усердный,3547,"['prefix', 'prefix', 'root']"
хьылъэу,хьылъэ,ADJ,"['хьылъ', 'эу']","['STEM', 'ADV']",трудный,369,"['root', 'suffix']"
сызэрагъэмысэн,мысэ,ADJ,"['сы', 'зэ', 'р', 'а', 'гъэ', 'мысэ', 'н']","['1SG.ABS', 'RFL.IO', 'DAT', '3PL.ERG', 'CAUS', 'STEM', 'MOD']",виновный; чужой,2,"['prefix', 'prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix']"
сыдэу,сыд,ADJ,"['сыд', 'эу']","['STEM', 'ADV']",что,1749,"['root', 'suffix']"
агъэнэфагъэх,нафэ,ADJ,"['а', 'гъэ', 'нэфа', 'гъэ', 'х']","['3PL.ERG', 'CAUS', 'STEM', 'PST', 'PL']",ясный;отчетливый,361,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
зишъомбгъогъэ,шъуамбгъо,ADJ,"['з', 'и', 'шъомбгъо', 'гъэ']","['REL.IO', 'LOC', 'STEM', 'PST']",широкий,20,"['prefix', 'prefix', 'root', 'suffix']"
къини,къин,ADJ,"['къин', 'и']","['STEM', 'ADD']",тягостный; тяжкий; мудрёный,102,"['root', 'suffix']"
комплекснэу,комплекснэ,ADJ,"['комплексн', 'эу']","['STEM', 'ADV']",комплексный,7,"['root', 'suffix']"
дахэ,дахэ,ADJ,['дахэ'],['STEM'],красивый,2277,['root']
ӏэкӏыб,ӏэкӏыб,ADJ,['ӏэкӏыб'],['STEM'],наружный; иностранный,3657,['root']
гурытымрэ,гурыт,ADJ,"['гурыты', 'м', 'рэ']","['STEM', 'OBL', 'COORD']",средний; умеренный,183,"['root', 'suffix', 'suffix']"
шхор,шхо,ADJ,"['шхо', 'р']","['STEM', 'ABS']",большой,12,"['root', 'suffix']"
горэ,горэ,ADJ,['горэ'],['STEM'],некий,3929,['root']
ищыкӏагъэу,кӏэ,ADJ,"['и', 'щы', 'кӏа', 'гъ', 'эу']","['LOC', 'GENLOC', 'STEM', 'PST', 'ADV']",новый,908,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
къэгъэшъыпкъагъэхэри,шъыпкъэ,ADJ,"['къэ', 'гъэ', 'шъыпкъа', 'гъэ', 'хэ', 'ри']","['DIR', 'CAUS', 'STEM', 'PST', 'PL', 'ADD']",реальный; правдивый,9,"['prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix']"
цӏыкӏу,цӏыкӏу,ADJ,['цӏыкӏу'],['STEM'],маленький; низкорослый,1888,['root']
аужырэ,аужырэ,ADJ,['аужырэ'],['STEM'],последний,4288,['root']
джары,джа,ADJ,"['джа', 'ры']","['STEM', 'PRED']",тот,2522,"['root', 'suffix']"
къыщыкӏагъ,кӏэ,ADJ,"['къы', 'щы', 'кӏа', 'гъ']","['DIR', 'GENLOC', 'STEM', 'PST']",новый,615,"['prefix', 'prefix', 'root', 'suffix']"
нэмыкӏхэри,нэмыкӏ,ADJ,"['нэмыкӏ', 'хэ', 'р', 'и']","['STEM', 'PL', 'ABS', 'ADD']",другой,4733,"['root', 'suffix', 'suffix', 'suffix']"
идэхагъэ,дахэ,ADJ,"['и', 'дэха', 'гъэ']","['LOC', 'STEM', 'PST']",красивый,716,"['prefix', 'root', 'suffix']"
ищыкӏэгъэщт,кӏэ,ADJ,"['и', 'щы', 'кӏэ', 'гъэ', 'щт']","['LOC', 'GENLOC', 'STEM', 'PST', 'AUX']",новый,342,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
уголовнэ,уголовнэ,ADJ,['уголовнэ'],['STEM'],уголовный,1866,['root']
ищыкӏэгъэ,кӏэ,ADJ,"['и', 'щы', 'кӏэ', 'гъэ']","['LOC', 'GENLOC', 'STEM', 'PST']",новый,4584,"['prefix', 'prefix', 'root', 'suffix']"
зэтекӏ,кӏэ,ADJ,"['зэ', 'те', 'кӏ']","['RFL.IO', 'LOC', 'STEM']",новый,7,"['prefix', 'prefix', 'root']"
тигъэрэзагъ,рэзэ,ADJ,"['т', 'и', 'гъэ', 'рэза', 'гъ']","['1PL.ABS', '3SG.ERG', 'CAUS', 'STEM', 'PST']","довольный, согласный",30,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
гъэӏорышӏэкӏо,ӏорышӏэ,ADJ,"['гъэ', 'ӏорышӏэ', 'кӏо']","['CAUS', 'STEM', 'NMLZ.AG']",послушный,300,"['prefix', 'root', 'suffix']"
сыд,сыд,ADJ,['сыд'],['STEM'],что,8349,['root']
бэрэ,бэ,ADJ,"['бэ', 'рэ']","['STEM', 'COORD']",много,6273,"['root', 'suffix']"
зышӏоигъор,гъо,ADJ,"['зы', 'шӏо', 'и', 'гъо', 'р']","['RFL.IO', 'MAL', 'LOC', 'STEM', 'ABS']",рыжий,75,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
икомсомольскэ,комсомольскэ,ADJ,"['и', 'комсомольскэ']","['POSS', 'STEM']",комсомольский,31,"['prefix', 'root']"
шъхьаӏэу,шъхьаӏэ,ADJ,"['шъхьаӏ', 'эу']","['STEM', 'ADV']",главный; самостоятельный,16028,"['root', 'suffix']"
мыщ,мы,ADJ,"['мы', 'щ']","['STEM', 'OBL']",этот,13505,"['root', 'suffix']"
нафэ,нэфэ,ADJ,['нафэ'],['STEM'],конкретный,1537,['root']
шӏоигъоу,гъо,ADJ,"['шӏо', 'и', 'гъо', 'у']","['MAL', 'LOC', 'STEM', 'ADV']",рыжий,690,"['prefix', 'prefix', 'root', 'suffix']"
ищытхъу,тхъо,ADJ,"['и', 'щы', 'тхъу']","['LOC', 'GENLOC', 'STEM']",седой; буланый,811,"['prefix', 'prefix', 'root']"
щыкӏагъэхэм,кӏэ,ADJ,"['щы', 'кӏа', 'гъэ', 'хэ', 'м']","['GENLOC', 'STEM', 'PST', 'PL', 'OBL']",новый,282,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
академическэ,академическэ,ADJ,['академическэ'],['STEM'],академический,419,['root']
зикӏалэ,кӏалэ,ADJ,"['з', 'и', 'кӏалэ']","['REL.P', 'POSS', 'STEM']",молодой,21,"['prefix', 'prefix', 'root']"
гъэшӏэгъоныжьынэу,гъэшӏэгъоны,ADJ,"['гъэшӏэгъоны', 'жьы', 'н', 'эу']","['STEM', 'RE', 'MOD', 'ADV']",занятный; интересный,1,"['root', 'suffix', 'suffix', 'suffix']"
шъхьафитэу,шъхьафит,ADJ,"['шъхьафит', 'эу']","['STEM', 'ADV']",произвольный,297,"['root', 'suffix']"
мыр,мы,ADJ,"['мы', 'р']","['STEM', 'ABS']",этот,1823,"['root', 'suffix']"
зыпэчыжьэ,чыжьэ,ADJ,"['зы', 'пэ', 'чыжьэ']","['REL.IO', 'LOC', 'STEM']",далекий,63,"['prefix', 'prefix', 'root']"
къабзэхэр,къабзэ,ADJ,"['къабзэ', 'хэ', 'р']","['STEM', 'PL', 'ABS']",свежий; ясный,32,"['root', 'suffix', 'suffix']"
шӏу,шӏу,ADJ,['шӏу'],['STEM'],добрый,4769,['root']
хым,хымэ,ADJ,['хым'],['STEM'],чужой,542,['root']
полномочнэ,полномочнэ,ADJ,['полномочнэ'],['STEM'],полномочный,172,['root']
гъэнэфагъэкӏэ,нэфэ,ADJ,"['гъэ', 'нэфа', 'гъэ', 'кӏэ']","['CAUS', 'STEM', 'PST', 'INS']",конкретный,1146,"['prefix', 'root', 'suffix', 'suffix']"
лъэшэу,лъэшы,ADJ,"['лъэш', 'эу']","['STEM', 'ADV']",сильный,7343,"['root', 'suffix']"
ямызакъоу,закъо,ADJ,"['й', 'а', 'мы', 'закъо', 'у']","['POSS', '3PL.P', 'NEG', 'STEM', 'ADV']",единственный,1311,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
творческэ,творческэ,ADJ,['творческэ'],['STEM'],творческий,1182,['root']
игъоу,гъо,ADJ,"['и', 'гъо', 'у']","['POSS', 'STEM', 'ADV']",рыжий,866,"['prefix', 'root', 'suffix']"
щыкӏагъэхэр,кӏэ,ADJ,"['щы', 'кӏа', 'гъэ', 'хэ', 'р']","['GENLOC', 'STEM', 'PST', 'PL', 'ABS']",новый,1064,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
федеральнэ,федеральнэ,ADJ,['федеральнэ'],['STEM'],федеральный,16754,['root']
агъэнэфагъэр,нафэ,ADJ,"['а', 'гъэ', 'нэфа', 'гъэ', 'р']","['3PL.ERG', 'CAUS', 'STEM', 'PST', 'ABS']",ясный;отчетливый,196,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
бзэджэшӏэгъэ,бзаджэ,ADJ,"['бзэджэ', 'шӏэ', 'гъэ']","['STEM', 'делать', 'PST']",балованный; вредный,705,"['root', 'suffix', 'suffix']"
зэкӏэмкӏи,кӏэ,ADJ,"['зэ', 'кӏэ', 'м', 'кӏ', 'и']","['REC.P', 'STEM', 'OBL', 'INS', 'ADD']",новый,2301,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
